subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,7/17/2020,10/13/2019,10/16/2019,HarrisX,C,3001,rv,.02325439,0,42,35,46.910864,39.819588,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSIk7ZWxlfwwIGzhu42oEBQWmUBsM_peKAuZao5rsdpKPmHfJpXHyhIEiBX9wQL4w84yU7SRiPOTCyz/pubhtml/sheet?headers=false&gid=0,60103,104644,10/17/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/14/2019,10/17/2019,HarrisX,C,3001,rv,0,0,42,36,46.910864,40.819588,"",T,https://scottrasmussen.com/congressional-ballot-percentages,60261,105316,10/18/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/15/2019,10/18/2019,HarrisX,C,3003,rv,.09770209,0,41,37,45.910864,41.819588,"",T,https://scottrasmussen.com/congressional-ballot-percentages,61978,109317,10/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/17/2019,10/22/2019,McLaughlin & Associates,C/D,1000,lv,.48998063,0,46,44,47.01685,41.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/10/National-Monthly-Omnibus-October-PUBLIC-1.pdf,62464,111862,10/25/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/18/2019,10/21/2019,Winston Group,B/C,1000,rv,.72193448,0,48,41,47.821674,41.274141,"","",https://www.winningtheissues.org/wp-content/uploads/2020/05/WTI-Oct-I-2019-Toplines.pdf,66594,124128,5/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,10/20/2019,10/22/2019,YouGov,B,1204,rv,.21393366,0,48,40,48.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,62241,111209,10/23/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/23/2019,10/26/2019,Suffolk University,A,1000,rv,1.7774261,0,44.75,43.9,44.988284,43.938432,*,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/11_1_2019_marginals_pdftxt.pdf,62517,112524,10/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/25/2019,10/28/2019,Morning Consult,B/C,1997,rv,.26918087,0,46,38,48.673395,40.53839,"","",https://morningconsult.com/wp-content/uploads/2019/10/191058_crosstabs_POLITICO_RVs_v2_JB.pdf,62514,112442,10/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/27/2019,10/29/2019,YouGov,B,1274,rv,.2255483,0,47,41,47.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,62515,112447,10/30/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,10/27/2019,10/30/2019,NBC News/The Wall Street Journal,A-,720,rv,1.1243746,0,49,42,48.611492,41.338398,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-49-percent-now-back-trump-s-impeachment-n1075296,62537,112574,11/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/3/2019,11/5/2019,YouGov,B,1201,rv,.21225088,0,47,41,47.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,62570,112751,11/6/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/1/2019,11/8/2019,Global Strategy Group,B/C,800,rv,.7959561,0,49,42,48.37402,41.574764,"","",https://www.globalstrategygroup.com/wp-content/uploads/2019/12/Renewable-Tax-Incentives-Survey-Analysis-F11.24.19-Nationwide.pdf,63004,114174,12/3/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/8/2019,11/10/2019,Morning Consult,B/C,1993,rv,.29211456,0,45,37,47.673395,39.53839,"","",https://morningconsult.com/wp-content/uploads/2019/11/191121_crosstabs_POLITICO_RVs_v2_JB.pdf,62607,112920,11/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/9/2019,11/11/2019,YouGov Blue/Data for Progress,"",608,rv,.67854002,0,45,41,45.817224,40.945531,"","",http://filesforprogress.org/memos/hr3-can-stand-up-to-scrutiny.pdf,62976,113988,11/26/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/10/2019,11/12/2019,YouGov,B,1206,rv,.21283748,0,49,40,49.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf,62614,113009,11/13/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/11/2019,11/15/2019,Marist College,A+,988,rv,1.756974,0,46,41,46.961005,41.271317,"","",http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,62659,113212,11/19/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/17/2019,11/19/2019,YouGov,B,1224,rv,.21568447,0,46,39,46.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf,62670,113338,11/20/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/15/2019,11/21/2019,RealClear Opinion Research,B/C,2055,rv,1.2203472,0,50,38,48.914408,39.208116,"","",https://www.realclearpolitics.com/docs/EWTN_Topline.pdf,63036,114369,12/9/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/22/2019,11/24/2019,Morning Consult,B/C,1988,rv,.33595348,0,45,36,47.673395,38.53839,"","",https://www.politico.com/f/?id=0000016e-a474-d17e-a37e-fc7ff3b30000,62971,113975,11/26/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/24/2019,11/26/2019,YouGov,B,1189,rv,.20927747,0,47,41,47.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a10nw9wbas/econTabReport.pdf,62982,114026,11/27/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,11/20/2019,12/3/2019,Data for Progress,B-,980,rv,1.1273792,0,47,39,47.21232,39.707327,"","",http://filesforprogress.org/memos/hr-3-will-win.pdf,63088,114833,12/12/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/1/2019,12/3/2019,YouGov,B,1200,rv,.21113609,0,47,41,47.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/799kgtotz3/econTabReport.pdf,63007,114184,12/4/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/7/2019,12/10/2019,YouGov,B,1209,rv,.21275701,0,48,40,48.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4yqcix83qw/econTabReport.pdf,63065,114573,12/11/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/14/2019,12/17/2019,YouGov,B,1164,rv,.20493257,0,48,40,48.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ua3ar45wbg/econTabReport.pdf,63146,114975,12/18/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/14/2019,12/18/2019,McLaughlin & Associates,C/D,1000,lv,.53721137,0,47,45,48.01685,42.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/12/National-Monthly-December-PUBLIC.pdf,63183,115144,12/23/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/14/2019,12/17/2019,NBC News/The Wall Street Journal,A-,733,rv,1.0556587,0,49,42,48.611492,41.338398,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-public-remains-split-trump-s-impeachment-ouster-n1104356,63151,115050,12/18/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/22/2019,12/24/2019,YouGov,B,1240,rv,.2183171,0,47,41,47.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t4lyjjoemc/econTabReport.pdf,63187,115176,12/25/2019,18:00:11 17 Jul 2020
All polls,7/17/2020,12/28/2019,12/31/2019,YouGov,B,1123,rv,.19790892,0,50,40,50.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2r6hyqtv9p/econTabReport.pdf,63206,115317,1/1/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/5/2020,1/7/2020,YouGov,B,1185,rv,.20845927,.00042093,48,40,48.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6s5t9qkjll/econTabReport.pdf,63231,115454,1/8/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/10/2020,1/12/2020,Morning Consult,B/C,1996,rv,.34040224,.00218503,42,39,44.673395,41.53839,"","",https://www.politico.com/f/?id=0000016f-a648-d64c-a9ff-f75a8c960000,63275,115694,1/15/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/11/2020,1/14/2020,YouGov,B,1108,rv,.19269753,.00176975,46,42,46.322521,42.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ueji3eha6i/econTabReport.pdf,63278,115714,1/15/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/19/2020,1/21/2020,YouGov,B,1176,rv,.2020995,.00333583,44,43,44.322521,43.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/alq58zq5zt/econTabReport.pdf,63323,115968,1/22/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/24/2020,1/26/2020,Morning Consult,B/C,1992,rv,.30025729,.0065632,45,39,47.673395,41.53839,"","",https://morningconsult.com/wp-content/uploads/2020/01/200160_crosstabs_POLITICO_RVs_v1.pdf,63380,116263,1/28/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/26/2020,1/28/2020,YouGov,B,1182,rv,.20078843,.00480762,48,39,48.322521,39.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3ormein07a/econTabReport.pdf,63386,116275,1/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,1/26/2020,1/29/2020,NBC News/The Wall Street Journal,A-,1000,rv,1.4369502,.05407075,49,43,48.611492,42.338398,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-country-remains-divided-over-trump-s-impeachment-n1128326,63407,116477,2/2/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/2/2020,2/4/2020,YouGov,B,1277,rv,.21430529,.00672838,48,41,48.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/73jqd6u5mv/econTabReport.pdf,63451,116588,2/5/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/7/2020,2/9/2020,Morning Consult,B/C,1996,rv,.27977698,.01110749,45,41,47.673395,43.53839,"","",https://morningconsult.com/wp-content/uploads/2020/02/200213_crosstabs_POLITICO_RVs_v1_AUTO.pdf,63522,116885,2/11/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/7/2020,2/11/2020,McLaughlin & Associates,C/D,1000,lv,.4882574,.01922815,47,45,48.01685,42.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/02/National-Monthly-Omnibus-FEBRUARY-PUBLIC.pdf,63796,117451,2/13/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/9/2020,2/11/2020,YouGov,B,1140,rv,.18936539,.00735893,48,40,48.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/79zfxkws33/econTabReport.pdf,63523,116934,2/12/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/13/2020,2/16/2020,Marist College,A+,1164,rv,2.1598294,.15132064,48,40,48.961005,40.271317,"","",http://maristpoll.marist.edu/wp-content/uploads/2020/02/Wednesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,64154,118375,2/19/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/16/2020,2/18/2020,YouGov,B,1150,rv,.18913303,.00878512,48,41,48.322521,41.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m3wzkd0n59/econTabReport.pdf,64407,118486,2/19/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/21/2020,2/23/2020,Morning Consult,B/C,1992,rv,.2724328,.01597575,45,39,47.673395,41.53839,"","",https://morningconsult.com/wp-content/uploads/2020/02/200253_crosstabs_POLITICO_RVs_v2_JB-1.pdf,64517,118877,2/24/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/23/2020,2/25/2020,YouGov,B,1184,rv,.19285969,.01045128,48,40,48.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,64531,118938,2/26/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,2/26/2020,2/27/2020,YouGov,B,1662,rv,.27053415,.01552979,51,40,51.322521,40.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1apn4drwsv/20200227_yahoo_primary_crosstabs.pdf,64617,119358,3/2/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/1/2020,3/3/2020,YouGov,B,1134,rv,.18555103,.01140283,51,38,51.322521,38.841741,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,64708,119626,3/4/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/4/2020,3/7/2020,CNN/SSRS,B/C,1084,rv,1.3508156,.14616155,53,44,51.38909,42.786568,"","",https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,64751,119752,3/9/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/6/2020,3/8/2020,Morning Consult,B/C,1992,rv,.27541813,.0213914,46,40,48.673395,42.53839,"","",https://morningconsult.com/wp-content/uploads/2020/03/200325_crosstabs_POLITICO_RVs_v1_AUTO.pdf,64775,119845,3/9/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/8/2020,3/10/2020,YouGov,B,1191,rv,.19806732,.01423474,47,42,47.322521,42.841741,"","",https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,64794,119898,3/11/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/13/2020,3/15/2020,RMG Research,B/C,1000,rv,.50557594,.05976167,48,39,49.61621,40.986284,"","",https://www.oann.com/npo-survey/,64850,120084,3/16/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/15/2020,3/17/2020,YouGov,B,1129,rv,.19073664,.01803803,49,39,49.322521,39.841741,"","",https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,64872,120146,3/18/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/20/2020,3/22/2020,Morning Consult,B/C,1996,rv,.28309984,.03642872,46,38,48.673395,40.53839,"","",https://morningconsult.com/wp-content/uploads/2020/03/200386_crosstabs_POLITICO_RVs.pdf,64977,120469,3/24/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/22/2020,3/24/2020,YouGov,B,1170,rv,.20018171,.02338817,47,38,47.322521,38.841741,"","",https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,64980,120487,3/25/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/23/2020,3/26/2020,McLaughlin & Associates,C/D,1000,lv,.40136128,.05668212,48,45,49.01685,42.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/03/National-Monthly-Omnibus-MARCH-PUBLIC.pdf,65010,120569,3/27/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/21/2020,3/28/2020,Firehouse Strategies/Øptimus,B/C,1032,lv,.27582311,.03916193,47,36.6,49.089754,38.443659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,65738,121514,4/13/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/27/2020,3/30/2020,Selzer & Co.,A+,777,lv,1.6876829,.34560909,50,41,49.577102,40.844482,"","",https://www.grinnell.edu/sites/default/files/docs/2020-03/GCNP%20April%202020%20Toplines%20and%20Methodology.pdf,65043,120669,4/1/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/29/2020,3/31/2020,YouGov,B,1194,rv,.20702233,.02869151,48,39,48.322521,39.841741,"","",https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf,65045,120692,4/1/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,3/28/2020,4/4/2020,Firehouse Strategies/Øptimus,B/C,937,lv,.22681363,.03916771,46.5,37.5,48.589754,39.343659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,65737,121512,4/13/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/3/2020,4/5/2020,Morning Consult,B/C,1990,rv,.29882513,.05380726,46,38,48.673395,40.53839,"","",https://morningconsult.com/wp-content/uploads/2020/04/200412_crosstabs_POLITICO_RVs_v1_AUTO.pdf,65685,121376,4/7/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/5/2020,4/7/2020,YouGov,B,1147,rv,.20218951,.03228249,48,39,48.322521,39.841741,"","",https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf,65691,121389,4/8/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/4/2020,4/10/2020,Firehouse Strategies/Øptimus,B/C,814,lv,.09105439,.01797571,43.8,37,45.889754,38.843659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,65736,121503,4/13/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/7/2020,4/14/2020,Firehouse Strategies/Øptimus,B/C,732,lv,.09232135,.01975337,46.8,35.3,48.889754,37.143659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020,65772,121588,4/16/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/12/2020,4/14/2020,YouGov,B,1166,rv,.20936097,.0377444,47,40,47.322521,40.841741,"","",https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf,65756,121551,4/15/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/11/2020,4/18/2020,Firehouse Strategies/Øptimus,B/C,745,lv,.06848928,.0157665,45.8,38,47.889754,39.843659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020,65792,121631,4/20/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/16/2020,4/18/2020,RMG Research,B/C,1200,rv,.49771298,.13598579,46,35,47.61621,36.986284,"","",https://scottrasmussen.com/generic-ballot-democrats-46-republicans-35/,65790,121688,4/21/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/16/2020,4/20/2020,McLaughlin & Associates,C/D,1000,lv,.38623312,.0881678,46,45,47.01685,42.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/04/April-National-Monthly-RELEASE-4.pdf,65860,121888,4/22/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/14/2020,4/21/2020,Firehouse Strategies/Øptimus,B/C,829,lv,.09966503,.02416411,44.5,37.8,46.589754,39.643659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020,65896,122009,4/23/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/19/2020,4/19/2020,Climate Nexus,"",1917,rv,.5773366,.10277761,50,40,50.128858,39.544537,"","",https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf,65922,122119,4/27/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/18/2020,4/19/2020,Morning Consult,B/C,1991,rv,.33650319,.07760369,44,39,46.673395,41.53839,"","",https://morningconsult.com/wp-content/uploads/2020/04/200456_crosstabs_POLITICO_RVs_v2_JB.pdf,65820,121713,4/22/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/19/2020,4/21/2020,YouGov,B,1144,rv,.20962054,.04205073,46,38,46.322521,38.841741,"","",https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf,65823,121724,4/22/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/18/2020,4/25/2020,Firehouse Strategies/Øptimus,B/C,784,lv,.06935011,.01789847,46.1,36.1,48.189754,37.943659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020,65926,122129,4/27/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/23/2020,4/25/2020,RMG Research,B/C,1200,rv,.5099885,.15268572,43,36,44.61621,37.986284,"","",https://scottrasmussen.com/generic-ballot-democrats-43-republicans-36/,65930,122165,4/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/21/2020,4/28/2020,Firehouse Strategies/Øptimus,B/C,766,lv,.08921817,.0240765,46.2,37.7,48.289754,39.543659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020,66006,122304,4/30/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/26/2020,4/28/2020,YouGov,B,1222,rv,.22557628,.05052863,46,38,46.322521,38.841741,"","",https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf,65943,122175,4/29/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/25/2020,5/2/2020,Firehouse Strategies/Øptimus,B/C,765,lv,.06592754,.01882886,46.2,37.4,48.289754,39.243659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020,66067,122711,5/4/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/28/2020,5/5/2020,Firehouse Strategies/Øptimus,B/C,758,lv,.08628717,.02569086,45.8,37.2,47.889754,39.043659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020,66168,123029,5/7/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,4/30/2020,5/4/2020,Monmouth University,A+,739,rv,1.6239572,.56927394,52,42,50.839575,41.093966,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050620.pdf/,66076,122899,5/6/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/2/2020,5/3/2020,Morning Consult,B/C,1987,rv,.40364645,.10807396,44,39,46.673395,41.53839,"","",https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf,66100,122803,5/5/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/3/2020,5/5/2020,YouGov,B,1209,rv,.22463999,.05589296,47,39,47.322521,39.841741,"","",https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf,66122,122862,5/6/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/2/2020,5/9/2020,Firehouse Strategies/Øptimus,B/C,726,lv,.06154229,.01928171,45.9,39,47.989754,40.843659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020,66235,123263,5/11/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/5/2020,5/12/2020,Firehouse Strategies/Øptimus,B/C,728,lv,.0818806,.02664494,46,37.7,48.089754,39.543659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020,66283,123378,5/14/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/10/2020,5/12/2020,YouGov,B,1175,rv,.21742123,.06394919,48,41,48.322521,41.841741,"","",https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf,66268,123338,5/13/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/9/2020,5/16/2020,Firehouse Strategies/Øptimus,B/C,780,lv,.06579172,.02414101,44.4,35.9,46.489754,37.743659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020,66305,123423,5/18/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/12/2020,5/19/2020,Firehouse Strategies/Øptimus,B/C,774,lv,.08738749,.03473258,45,36.1,47.089754,37.943659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020,66512,123947,5/22/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/17/2020,5/19/2020,YouGov,B,1235,rv,.22650904,.08630491,47,38,47.322521,38.841741,"","",https://docs.cdn.yougov.com/q0t43bjops/econTabReport.pdf,66380,123596,5/20/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/16/2020,5/23/2020,Firehouse Strategies/Øptimus,B/C,766,lv,.06540085,.0286666,46.5,38.2,48.589754,40.043659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-25-2020,66531,123985,5/26/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/19/2020,5/26/2020,Firehouse Strategies/Øptimus,B/C,793,lv,.09111763,.04271018,46.5,38.6,48.589754,40.443659,"",T,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-28-2020,66560,124046,5/28/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/21/2020,5/26/2020,McLaughlin & Associates,C/D,1000,lv,.39500467,.18845883,47,46,48.01685,43.001568,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/05/National-Monthly-May-Release.pdf,66549,124022,5/27/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/23/2020,5/26/2020,YouGov,B,1157,rv,.21337226,.09901504,47,39,47.322521,39.841741,"","",https://docs.cdn.yougov.com/5fsvmrvvhh/econTabReport.pdf,66545,124010,5/27/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/23/2020,5/30/2020,Øptimus,B/C,789,lv,.06912668,.03520751,46.2,37.1,48.289754,38.943659,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-01-2020,66696,124398,6/1/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/26/2020,6/2/2020,Øptimus,B/C,795,lv,.09437953,.05092139,46.5,36.7,48.589754,38.543659,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-04-2020,66735,124499,6/4/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/28/2020,6/1/2020,Monmouth University,A+,742,rv,1.6190684,.94133066,52,43,50.839575,42.093966,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_060320.pdf/,66703,124453,6/3/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/28/2020,6/2/2020,NBC News/The Wall Street Journal,A-,1000,rv,1.412155,.82118478,51,40,50.611492,39.338398,"","",https://assets.documentcloud.org/documents/6938425/200266-NBCWSJ-June-Poll.pdf,66749,124532,6/7/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/31/2020,6/2/2020,YouGov,B,1244,rv,.23360958,.12713665,46,40,46.322521,40.841741,"","",https://docs.cdn.yougov.com/c00sty9kik/econTabReport.pdf,66718,124449,6/3/2020,18:00:11 17 Jul 2020
All polls,7/17/2020,5/30/2020,6/6/2020,Øptimus,B/C,787,lv,.07207688,.04177204,47.4,37.5,49.489754,39.343659,"",T,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/June-08-2020,66759,124554,6/8/2020,18:00:11 17 Jul 2020
